Scenario,Random_Seed,Iteration,Num_Experiments,yield_Measurements,yield_IterBest,yield_CumBest,Initial_Data
1,1338,9,20,"[38.8, 43.84]",43.84,75.4,12.0
1,1338,0,2,"[11.65, 0.78]",11.65,11.65,13.0
1,1338,1,4,"[84.03, 18.93]",84.03,84.03,13.0
1,1338,2,6,"[43.84, 2.53]",43.84,84.03,13.0
1,1338,3,8,"[61.09, 86.37]",86.37,86.37,13.0
1,1338,4,10,"[18.72, 75.4]",75.4,86.37,13.0
1,1338,5,12,"[0.0, 40.02]",40.02,86.37,13.0
1,1338,6,14,"[3.6, 5.22]",5.22,86.37,13.0
1,1338,7,16,"[5.75, 0.0]",5.75,86.37,13.0
1,1338,8,18,"[0.0, 43.22]",43.22,86.37,13.0
1,1338,9,20,"[0.0, 57.27]",57.27,86.37,13.0
1,1338,0,2,"[44.4, 3.79]",44.4,44.4,14.0
1,1338,1,4,"[3.6, 5.22]",5.22,44.4,14.0
1,1338,2,6,"[5.75, 0.0]",5.75,44.4,14.0
1,1338,3,8,"[0.0, 0.0]",0.0,44.4,14.0
1,1338,4,10,"[57.27, 47.03]",57.27,57.27,14.0
1,1338,5,12,"[5.29, 5.62]",5.62,57.27,14.0
1,1338,6,14,"[31.66, 37.93]",37.93,57.27,14.0
1,1338,7,16,"[12.91, 29.45]",29.45,57.27,14.0
1,1338,8,18,"[37.3, 18.95]",37.3,57.27,14.0
1,1338,9,20,"[33.6, 6.98]",33.6,57.27,14.0
1,1339,0,2,"[16.91, 0.0]",16.91,16.91,0.0
1,1339,1,4,"[3.6, 5.22]",5.22,16.91,0.0
1,1339,2,6,"[5.75, 0.0]",5.75,16.91,0.0
1,1339,3,8,"[0.0, 0.0]",0.0,16.91,0.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,0.0
1,1339,5,12,"[5.62, 4.61]",5.62,57.27,0.0
1,1339,6,14,"[37.38, 16.51]",37.38,57.27,0.0
1,1339,7,16,"[3.4, 1.71]",3.4,57.27,0.0
1,1339,8,18,"[30.41, 62.75]",62.75,62.75,0.0
1,1339,9,20,"[65.32, 16.15]",65.32,65.32,0.0
1,1339,0,2,"[16.91, 0.0]",16.91,16.91,1.0
1,1339,1,4,"[3.6, 5.22]",5.22,16.91,1.0
1,1339,2,6,"[5.75, 0.0]",5.75,16.91,1.0
1,1339,3,8,"[0.0, 0.0]",0.0,16.91,1.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,1.0
1,1339,5,12,"[37.38, 3.4]",37.38,57.27,1.0
1,1339,6,14,"[1.71, 0.41]",1.71,57.27,1.0
1,1339,7,16,"[19.55, 14.29]",19.55,57.27,1.0
1,1339,8,18,"[11.68, 43.2]",43.2,57.27,1.0
1,1339,9,20,"[38.03, 38.79]",38.79,57.27,1.0
1,1339,0,2,"[52.23, 15.92]",52.23,52.23,2.0
1,1339,1,4,"[3.6, 5.22]",5.22,52.23,2.0
1,1339,2,6,"[5.75, 0.0]",5.75,52.23,2.0
1,1339,3,8,"[0.0, 0.0]",0.0,52.23,2.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,2.0
1,1339,5,12,"[5.62, 6.57]",6.57,57.27,2.0
1,1339,6,14,"[5.62, 16.51]",16.51,57.27,2.0
1,1339,7,16,"[37.38, 3.4]",37.38,57.27,2.0
1,1339,8,18,"[1.71, 0.41]",1.71,57.27,2.0
1,1339,9,20,"[19.55, 5.29]",19.55,57.27,2.0
1,1339,0,2,"[11.65, 44.22]",44.22,44.22,3.0
1,1339,1,4,"[43.84, 31.58]",43.84,44.22,3.0
1,1339,2,6,"[3.6, 5.22]",5.22,44.22,3.0
1,1339,3,8,"[5.75, 0.0]",5.75,44.22,3.0
1,1339,4,10,"[0.0, 0.0]",0.0,44.22,3.0
1,1339,5,12,"[57.27, 47.03]",57.27,57.27,3.0
1,1339,6,14,"[5.29, 7.84]",7.84,57.27,3.0
1,1339,7,16,"[38.8, 5.62]",38.8,57.27,3.0
1,1339,8,18,"[37.38, 3.4]",37.38,57.27,3.0
1,1339,9,20,"[1.71, 11.77]",11.77,57.27,3.0
1,1339,0,2,"[37.4, 3.79]",37.4,37.4,4.0
1,1339,1,4,"[3.6, 5.22]",5.22,37.4,4.0
1,1339,2,6,"[5.75, 0.0]",5.75,37.4,4.0
1,1339,3,8,"[0.0, 0.0]",0.0,37.4,4.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,4.0
1,1339,5,12,"[5.62, 5.62]",5.62,57.27,4.0
1,1339,6,14,"[12.23, 5.29]",12.23,57.27,4.0
1,1339,7,16,"[29.45, 2.72]",29.45,57.27,4.0
1,1339,8,18,"[37.38, 3.4]",37.38,57.27,4.0
1,1339,9,20,"[63.2, 44.4]",63.2,63.2,4.0
1,1339,0,2,"[3.67, 0.0]",3.67,3.67,5.0
1,1339,1,4,"[3.6, 5.22]",5.22,5.22,5.0
1,1339,2,6,"[5.75, 0.0]",5.75,5.75,5.0
1,1339,3,8,"[0.0, 0.0]",0.0,5.75,5.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,5.0
1,1339,5,12,"[2.72, 6.98]",6.98,57.27,5.0
1,1339,6,14,"[43.22, 36.73]",43.22,57.27,5.0
1,1339,7,16,"[12.23, 5.29]",12.23,57.27,5.0
1,1339,8,18,"[37.38, 3.4]",37.38,57.27,5.0
1,1339,9,20,"[62.75, 31.18]",62.75,62.75,5.0
1,1339,0,2,"[36.73, 3.77]",36.73,36.73,6.0
1,1339,1,4,"[3.6, 5.22]",5.22,36.73,6.0
1,1339,2,6,"[5.75, 0.0]",5.75,36.73,6.0
1,1339,3,8,"[0.0, 0.0]",0.0,36.73,6.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,6.0
1,1339,5,12,"[5.29, 4.89]",5.29,57.27,6.0
1,1339,6,14,"[2.72, 6.98]",6.98,57.27,6.0
1,1339,7,16,"[0.0, 23.05]",23.05,57.27,6.0
1,1339,8,18,"[37.38, 3.4]",37.38,57.27,6.0
1,1339,9,20,"[1.71, 0.41]",1.71,57.27,6.0
1,1339,0,2,"[16.91, 0.0]",16.91,16.91,7.0
1,1339,1,4,"[3.6, 5.22]",5.22,16.91,7.0
1,1339,2,6,"[5.75, 0.0]",5.75,16.91,7.0
1,1339,3,8,"[0.0, 0.0]",0.0,16.91,7.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,7.0
1,1339,5,12,"[12.23, 46.46]",46.46,57.27,7.0
1,1339,6,14,"[40.02, 5.68]",40.02,57.27,7.0
1,1339,7,16,"[37.38, 3.4]",37.38,57.27,7.0
1,1339,8,18,"[1.71, 0.41]",1.71,57.27,7.0
1,1339,9,20,"[19.55, 2.53]",19.55,57.27,7.0
1,1339,0,2,"[40.47, 0.0]",40.47,40.47,8.0
1,1339,1,4,"[3.6, 13.19]",13.19,40.47,8.0
1,1339,2,6,"[5.5, 0.0]",5.5,40.47,8.0
1,1339,3,8,"[5.22, 5.75]",5.75,40.47,8.0
1,1339,4,10,"[0.0, 0.0]",0.0,40.47,8.0
1,1339,5,12,"[0.0, 57.27]",57.27,57.27,8.0
1,1339,6,14,"[12.44, 4.97]",12.44,57.27,8.0
1,1339,7,16,"[24.55, 21.46]",24.55,57.27,8.0
1,1339,8,18,"[47.03, 37.38]",47.03,57.27,8.0
1,1339,9,20,"[5.7, 5.19]",5.7,57.27,8.0
1,1339,0,2,"[4.39, 0.0]",4.39,4.39,9.0
1,1339,1,4,"[3.6, 5.22]",5.22,5.22,9.0
1,1339,2,6,"[5.75, 0.0]",5.75,5.75,9.0
1,1339,3,8,"[0.0, 0.0]",0.0,5.75,9.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,9.0
1,1339,5,12,"[17.9, 19.77]",19.77,57.27,9.0
1,1339,6,14,"[52.23, 36.73]",52.23,57.27,9.0
1,1339,7,16,"[2.62, 37.93]",37.93,57.27,9.0
1,1339,8,18,"[8.45, 16.15]",16.15,57.27,9.0
1,1339,9,20,"[5.29, 16.57]",16.57,57.27,9.0
1,1339,0,2,"[46.46, 10.66]",46.46,46.46,10.0
1,1339,1,4,"[3.6, 5.22]",5.22,46.46,10.0
1,1339,2,6,"[5.75, 0.0]",5.75,46.46,10.0
1,1339,3,8,"[0.0, 0.0]",0.0,46.46,10.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,10.0
1,1339,5,12,"[19.77, 23.22]",23.22,57.27,10.0
1,1339,6,14,"[37.38, 1.27]",37.38,57.27,10.0
1,1339,7,16,"[3.4, 1.71]",3.4,57.27,10.0
1,1339,8,18,"[0.41, 19.55]",19.55,57.27,10.0
1,1339,9,20,"[14.29, 11.68]",14.29,57.27,10.0
1,1339,0,2,"[43.84, 37.93]",43.84,43.84,11.0
1,1339,1,4,"[3.6, 5.22]",5.22,43.84,11.0
1,1339,2,6,"[5.75, 0.0]",5.75,43.84,11.0
1,1339,3,8,"[0.0, 0.0]",0.0,43.84,11.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,11.0
1,1339,5,12,"[25.31, 0.0]",25.31,57.27,11.0
1,1339,6,14,"[26.56, 6.57]",26.56,57.27,11.0
1,1339,7,16,"[37.38, 5.29]",37.38,57.27,11.0
1,1339,8,18,"[3.4, 1.71]",3.4,57.27,11.0
1,1339,9,20,"[0.41, 19.55]",19.55,57.27,11.0
1,1339,0,2,"[7.12, 0.0]",7.12,7.12,12.0
1,1339,1,4,"[3.6, 5.22]",5.22,7.12,12.0
1,1339,2,6,"[5.75, 0.0]",5.75,7.12,12.0
1,1339,3,8,"[0.0, 0.0]",0.0,7.12,12.0
1,1339,4,10,"[57.27, 47.03]",57.27,57.27,12.0
1,1339,5,12,"[5.62, 2.72]",5.62,57.27,12.0
1,1339,6,14,"[37.38, 5.29]",37.38,57.27,12.0
1,1339,7,16,"[3.4, 1.71]",3.4,57.27,12.0
1,1339,8,18,"[0.41, 19.55]",19.55,57.27,12.0
1,1339,9,20,"[14.29, 11.68]",14.29,57.27,12.0
1,1339,0,2,"[75.28, 85.24]",85.24,85.24,13.0
1,1339,1,4,"[0.0, 18.93]",18.93,85.24,13.0
1,1339,2,6,"[61.09, 43.84]",61.09,85.24,13.0
1,1339,3,8,"[86.37, 32.71]",86.37,86.37,13.0
1,1339,4,10,"[27.79, 0.0]",27.79,86.37,13.0
1,1339,5,12,"[57.85, 57.95]",57.95,86.37,13.0
1,1339,6,14,"[0.0, 69.11]",69.11,86.37,13.0
1,1339,7,16,"[48.21, 72.9]",72.9,86.37,13.0
1,1339,8,18,"[0.0, 3.0]",3.0,86.37,13.0
1,1339,9,20,"[84.17, 59.27]",84.17,86.37,13.0
1,1339,0,2,"[0.0, 66.03]",66.03,66.03,14.0
1,1339,1,4,"[86.14, 41.03]",86.14,86.14,14.0
1,1339,2,6,"[38.79, 27.79]",38.79,86.14,14.0
1,1339,3,8,"[61.71, 82.21]",82.21,86.14,14.0
1,1339,4,10,"[0.0, 0.0]",0.0,86.14,14.0
1,1339,5,12,"[7.74, 3.38]",7.74,86.14,14.0
1,1339,6,14,"[84.17, 44.22]",84.17,86.14,14.0
1,1339,7,16,"[2.53, 0.0]",2.53,86.14,14.0
1,1339,8,18,"[38.8, 18.93]",38.8,86.14,14.0
1,1339,9,20,"[23.45, 0.0]",23.45,86.14,14.0
1,1340,0,2,"[22.3, 0.0]",22.3,22.3,0.0
1,1340,1,4,"[3.6, 5.22]",5.22,22.3,0.0
1,1340,2,6,"[5.75, 0.0]",5.75,22.3,0.0
1,1340,3,8,"[0.0, 0.0]",0.0,22.3,0.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,0.0
1,1340,5,12,"[2.72, 17.9]",17.9,57.27,0.0
1,1340,6,14,"[6.57, 4.89]",6.57,57.27,0.0
1,1340,7,16,"[37.38, 3.4]",37.38,57.27,0.0
1,1340,8,18,"[1.71, 0.41]",1.71,57.27,0.0
1,1340,9,20,"[19.55, 14.29]",19.55,57.27,0.0
1,1340,0,2,"[84.17, 38.8]",84.17,84.17,1.0
1,1340,1,4,"[38.79, 27.79]",38.79,84.17,1.0
1,1340,2,6,"[3.6, 5.22]",5.22,84.17,1.0
1,1340,3,8,"[0.0, 4.02]",4.02,84.17,1.0
1,1340,4,10,"[79.33, 72.9]",79.33,84.17,1.0
1,1340,5,12,"[85.24, 59.27]",85.24,85.24,1.0
1,1340,6,14,"[61.71, 82.21]",82.21,85.24,1.0
1,1340,7,16,"[86.14, 0.0]",86.14,86.14,1.0
1,1340,8,18,"[40.02, 17.16]",40.02,86.14,1.0
1,1340,9,20,"[23.51, 57.85]",57.85,86.14,1.0
1,1340,0,2,"[0.0, 0.0]",0.0,0.0,2.0
1,1340,1,4,"[3.6, 5.22]",5.22,5.22,2.0
1,1340,2,6,"[5.75, 0.0]",5.75,5.75,2.0
1,1340,3,8,"[0.0, 0.0]",0.0,5.75,2.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,2.0
1,1340,5,12,"[5.62, 6.57]",6.57,57.27,2.0
1,1340,6,14,"[2.72, 16.51]",16.51,57.27,2.0
1,1340,7,16,"[12.44, 5.29]",12.44,57.27,2.0
1,1340,8,18,"[37.38, 3.4]",37.38,57.27,2.0
1,1340,9,20,"[1.71, 0.41]",1.71,57.27,2.0
1,1340,0,2,"[32.36, 44.22]",44.22,44.22,3.0
1,1340,1,4,"[43.84, 0.76]",43.84,44.22,3.0
1,1340,2,6,"[3.6, 5.22]",5.22,44.22,3.0
1,1340,3,8,"[5.75, 0.0]",5.75,44.22,3.0
1,1340,4,10,"[0.0, 0.0]",0.0,44.22,3.0
1,1340,5,12,"[57.27, 47.03]",57.27,57.27,3.0
1,1340,6,14,"[5.29, 7.84]",7.84,57.27,3.0
1,1340,7,16,"[5.62, 6.98]",6.98,57.27,3.0
1,1340,8,18,"[36.97, 40.47]",40.47,57.27,3.0
1,1340,9,20,"[14.53, 24.55]",24.55,57.27,3.0
1,1340,0,2,"[0.0, 37.4]",37.4,37.4,4.0
1,1340,1,4,"[3.6, 5.22]",5.22,37.4,4.0
1,1340,2,6,"[5.75, 0.0]",5.75,37.4,4.0
1,1340,3,8,"[0.0, 0.0]",0.0,37.4,4.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,4.0
1,1340,5,12,"[5.62, 5.62]",5.62,57.27,4.0
1,1340,6,14,"[5.29, 0.4]",5.29,57.27,4.0
1,1340,7,16,"[44.4, 2.72]",44.4,57.27,4.0
1,1340,8,18,"[5.7, 52.2]",52.2,57.27,4.0
1,1340,9,20,"[15.73, 33.6]",33.6,57.27,4.0
1,1340,0,2,"[1.27, 9.32]",9.32,9.32,5.0
1,1340,1,4,"[3.6, 5.22]",5.22,9.32,5.0
1,1340,2,6,"[5.75, 0.0]",5.75,9.32,5.0
1,1340,3,8,"[0.0, 0.0]",0.0,9.32,5.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,5.0
1,1340,5,12,"[5.29, 43.22]",43.22,57.27,5.0
1,1340,6,14,"[5.62, 6.98]",6.98,57.27,5.0
1,1340,7,16,"[18.93, 13.02]",18.93,57.27,5.0
1,1340,8,18,"[37.38, 3.4]",37.38,57.27,5.0
1,1340,9,20,"[1.71, 0.41]",1.71,57.27,5.0
1,1340,0,2,"[9.59, 0.24]",9.59,9.59,6.0
1,1340,1,4,"[3.6, 5.22]",5.22,9.59,6.0
1,1340,2,6,"[5.75, 14.68]",14.68,14.68,6.0
1,1340,3,8,"[0.0, 0.0]",0.0,14.68,6.0
1,1340,4,10,"[0.0, 57.27]",57.27,57.27,6.0
1,1340,5,12,"[12.44, 4.97]",12.44,57.27,6.0
1,1340,6,14,"[0.86, 0.0]",0.86,57.27,6.0
1,1340,7,16,"[37.38, 12.23]",37.38,57.27,6.0
1,1340,8,18,"[13.85, 6.98]",13.85,57.27,6.0
1,1340,9,20,"[47.03, 3.4]",47.03,57.27,6.0
1,1340,0,2,"[22.92, 37.3]",37.3,37.3,7.0
1,1340,1,4,"[3.6, 5.22]",5.22,37.3,7.0
1,1340,2,6,"[5.75, 0.0]",5.75,37.3,7.0
1,1340,3,8,"[0.0, 0.0]",0.0,37.3,7.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,7.0
1,1340,5,12,"[6.57, 17.9]",17.9,57.27,7.0
1,1340,6,14,"[62.75, 5.29]",62.75,62.75,7.0
1,1340,7,16,"[22.65, 20.67]",22.65,62.75,7.0
1,1340,8,18,"[14.53, 30.41]",30.41,62.75,7.0
1,1340,9,20,"[0.0, 0.0]",0.0,62.75,7.0
1,1340,0,2,"[0.0, 0.0]",0.0,0.0,8.0
1,1340,1,4,"[3.6, 28.9]",28.9,28.9,8.0
1,1340,2,6,"[5.22, 5.75]",5.75,28.9,8.0
1,1340,3,8,"[40.47, 9.32]",40.47,40.47,8.0
1,1340,4,10,"[0.0, 0.0]",0.0,40.47,8.0
1,1340,5,12,"[0.0, 57.27]",57.27,57.27,8.0
1,1340,6,14,"[12.44, 4.97]",12.44,57.27,8.0
1,1340,7,16,"[21.46, 23.23]",23.23,57.27,8.0
1,1340,8,18,"[47.03, 52.2]",52.2,57.27,8.0
1,1340,9,20,"[5.5, 10.66]",10.66,57.27,8.0
1,1340,0,2,"[17.45, 63.2]",63.2,63.2,9.0
1,1340,1,4,"[3.6, 5.22]",5.22,63.2,9.0
1,1340,2,6,"[5.75, 0.0]",5.75,63.2,9.0
1,1340,3,8,"[0.0, 0.0]",0.0,63.2,9.0
1,1340,4,10,"[57.27, 47.03]",57.27,63.2,9.0
1,1340,5,12,"[6.57, 0.0]",6.57,63.2,9.0
1,1340,6,14,"[52.23, 36.73]",52.23,63.2,9.0
1,1340,7,16,"[52.2, 0.0]",52.2,63.2,9.0
1,1340,8,18,"[28.9, 61.09]",61.09,63.2,9.0
1,1340,9,20,"[26.56, 31.66]",31.66,63.2,9.0
1,1340,0,2,"[36.73, 0.0]",36.73,36.73,10.0
1,1340,1,4,"[15.86, 37.3]",37.3,37.3,10.0
1,1340,2,6,"[3.6, 5.22]",5.22,37.3,10.0
1,1340,3,8,"[5.75, 0.0]",5.75,37.3,10.0
1,1340,4,10,"[0.0, 0.0]",0.0,37.3,10.0
1,1340,5,12,"[57.27, 47.03]",57.27,57.27,10.0
1,1340,6,14,"[6.98, 19.77]",19.77,57.27,10.0
1,1340,7,16,"[37.38, 3.4]",37.38,57.27,10.0
1,1340,8,18,"[1.71, 0.41]",1.71,57.27,10.0
1,1340,9,20,"[12.23, 5.29]",12.23,57.27,10.0
1,1340,0,2,"[4.39, 0.0]",4.39,4.39,11.0
1,1340,1,4,"[3.6, 5.22]",5.22,5.22,11.0
1,1340,2,6,"[5.75, 0.0]",5.75,5.75,11.0
1,1340,3,8,"[0.0, 0.0]",0.0,5.75,11.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,11.0
1,1340,5,12,"[37.38, 3.4]",37.38,57.27,11.0
1,1340,6,14,"[1.71, 0.41]",1.71,57.27,11.0
1,1340,7,16,"[19.55, 14.29]",19.55,57.27,11.0
1,1340,8,18,"[11.68, 43.2]",43.2,57.27,11.0
1,1340,9,20,"[38.03, 6.57]",38.03,57.27,11.0
1,1340,0,2,"[19.99, 0.0]",19.99,19.99,12.0
1,1340,1,4,"[3.6, 5.22]",5.22,19.99,12.0
1,1340,2,6,"[5.75, 0.0]",5.75,19.99,12.0
1,1340,3,8,"[0.0, 0.0]",0.0,19.99,12.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,12.0
1,1340,5,12,"[37.38, 3.4]",37.38,57.27,12.0
1,1340,6,14,"[5.62, 5.62]",5.62,57.27,12.0
1,1340,7,16,"[1.71, 0.41]",1.71,57.27,12.0
1,1340,8,18,"[19.55, 14.29]",19.55,57.27,12.0
1,1340,9,20,"[11.68, 43.2]",43.2,57.27,12.0
1,1340,0,2,"[0.0, 7.25]",7.25,7.25,13.0
1,1340,1,4,"[3.6, 5.22]",5.22,7.25,13.0
1,1340,2,6,"[5.75, 0.0]",5.75,7.25,13.0
1,1340,3,8,"[0.0, 0.0]",0.0,7.25,13.0
1,1340,4,10,"[57.27, 47.03]",57.27,57.27,13.0
1,1340,5,12,"[5.62, 6.98]",6.98,57.27,13.0
1,1340,6,14,"[37.38, 3.4]",37.38,57.27,13.0
1,1340,7,16,"[1.71, 0.41]",1.71,57.27,13.0
1,1340,8,18,"[19.55, 14.29]",19.55,57.27,13.0
1,1340,9,20,"[11.68, 43.2]",43.2,57.27,13.0
1,1340,0,2,"[12.91, 44.4]",44.4,44.4,14.0
1,1340,1,4,"[3.6, 5.22]",5.22,44.4,14.0
1,1340,2,6,"[5.75, 37.37]",37.37,44.4,14.0
1,1340,3,8,"[0.0, 0.0]",0.0,44.4,14.0
1,1340,4,10,"[0.0, 57.27]",57.27,57.27,14.0
1,1340,5,12,"[10.12, 4.61]",10.12,57.27,14.0
1,1340,6,14,"[12.44, 37.3]",37.3,57.27,14.0
1,1340,7,16,"[52.2, 18.95]",52.2,57.27,14.0
1,1340,8,18,"[15.73, 13.13]",15.73,57.27,14.0
1,1340,9,20,"[2.72, 6.98]",6.98,57.27,14.0
1,1341,0,2,"[0.86, 0.0]",0.86,0.86,0.0
1,1341,1,4,"[3.6, 5.22]",5.22,5.22,0.0
1,1341,2,6,"[5.75, 0.0]",5.75,5.75,0.0
1,1341,3,8,"[0.0, 0.0]",0.0,5.75,0.0
1,1341,4,10,"[57.27, 47.03]",57.27,57.27,0.0
1,1341,5,12,"[5.62, 6.57]",6.57,57.27,0.0
1,1341,6,14,"[30.41, 16.15]",30.41,57.27,0.0
1,1341,7,16,"[37.38, 3.4]",37.38,57.27,0.0
1,1341,8,18,"[1.71, 0.41]",1.71,57.27,0.0
1,1341,9,20,"[19.55, 14.29]",19.55,57.27,0.0
1,1341,0,2,"[44.4, 0.0]",44.4,44.4,1.0
1,1341,1,4,"[14.72, 13.78]",14.72,44.4,1.0
1,1341,2,6,"[3.6, 5.22]",5.22,44.4,1.0
1,1341,3,8,"[5.75, 0.0]",5.75,44.4,1.0
1,1341,4,10,"[0.0, 0.0]",0.0,44.4,1.0
1,1341,5,12,"[57.27, 47.03]",57.27,57.27,1.0
1,1341,6,14,"[37.38, 16.91]",37.38,57.27,1.0
1,1341,7,16,"[3.4, 1.71]",3.4,57.27,1.0
1,1341,8,18,"[0.41, 19.55]",19.55,57.27,1.0
1,1341,9,20,"[14.29, 11.68]",14.29,57.27,1.0
1,1341,0,2,"[3.77, 0.0]",3.77,3.77,2.0
1,1341,1,4,"[3.6, 5.22]",5.22,5.22,2.0
1,1341,2,6,"[5.75, 0.0]",5.75,5.75,2.0
1,1341,3,8,"[0.0, 0.0]",0.0,5.75,2.0
1,1341,4,10,"[57.27, 47.03]",57.27,57.27,2.0
1,1341,5,12,"[5.62, 6.57]",6.57,57.27,2.0
1,1341,6,14,"[2.72, 6.98]",6.98,57.27,2.0
1,1341,7,16,"[5.29, 4.77]",5.29,57.27,2.0
1,1341,8,18,"[63.2, 43.22]",63.2,63.2,2.0
1,1341,9,20,"[0.0, 29.45]",29.45,63.2,2.0
1,1341,0,2,"[0.0, 0.0]",0.0,0.0,3.0
1,1341,1,4,"[3.6, 5.22]",5.22,5.22,3.0
1,1341,2,6,"[5.75, 0.0]",5.75,5.75,3.0
1,1341,3,8,"[0.0, 0.0]",0.0,5.75,3.0
1,1341,4,10,"[57.27, 47.03]",57.27,57.27,3.0
1,1341,5,12,"[5.29, 7.84]",7.84,57.27,3.0
1,1341,6,14,"[5.62, 6.98]",6.98,57.27,3.0
1,1341,7,16,"[37.38, 18.93]",37.38,57.27,3.0
1,1341,8,18,"[3.4, 1.71]",3.4,57.27,3.0
1,1341,9,20,"[0.41, 19.55]",19.55,57.27,3.0
1,1341,0,2,"[0.0, 37.4]",37.4,37.4,4.0
1,1341,1,4,"[3.6, 5.22]",5.22,37.4,4.0
1,1341,2,6,"[5.75, 0.0]",5.75,37.4,4.0
1,1341,3,8,"[0.0, 0.0]",0.0,37.4,4.0
1,1341,4,10,"[57.27, 47.03]",57.27,57.27,4.0
1,1341,5,12,"[5.62, 5.62]",5.62,57.27,4.0
1,1341,6,14,"[5.29, 0.4]",5.29,57.27,4.0
1,1341,7,16,"[44.4, 2.72]",44.4,57.27,4.0
1,1341,8,18,"[14.53, 5.7]",14.53,57.27,4.0
1,1341,9,20,"[31.66, 16.91]",31.66,57.27,4.0
1,1341,0,2,"[7.12, 0.0]",7.12,7.12,5.0
1,1341,1,4,"[3.6, 5.22]",5.22,7.12,5.0
1,1341,2,6,"[5.75, 0.0]",5.75,7.12,5.0
1,1341,3,8,"[0.0, 0.0]",0.0,7.12,5.0
1,1341,4,10,"[57.27, 47.03]",57.27,57.27,5.0
1,1341,5,12,"[4.89, 43.22]",43.22,57.27,5.0
1,1341,6,14,"[5.29, 16.51]",16.51,57.27,5.0
1,1341,7,16,"[2.72, 6.98]",6.98,57.27,5.0
1,1341,8,18,"[37.38, 13.02]",37.38,57.27,5.0
1,1341,9,20,"[52.23, 0.76]",52.23,57.27,5.0
1,1341,0,2,"[36.73, 0.99]",36.73,36.73,6.0
1,1341,1,4,"[3.6, 0.0]",3.6,36.73,6.0
1,1341,2,6,"[5.22, 5.75]",5.75,36.73,6.0
1,1341,3,8,"[0.0, 0.0]",0.0,36.73,6.0
1,1341,4,10,"[0.0, 57.27]",57.27,57.27,6.0
1,1341,5,12,"[3.55, 5.65]",5.65,57.27,6.0
1,1341,6,14,"[2.72, 6.98]",6.98,57.27,6.0
1,1341,7,16,"[47.03, 37.38]",47.03,57.27,6.0
1,1341,8,18,"[3.4, 1.71]",3.4,57.27,6.0
1,1341,9,20,"[0.41, 19.55]",19.55,57.27,6.0
1,1341,0,2,"[44.96, 24.05]",44.96,44.96,7.0
1,1341,1,4,"[3.6, 5.22]",5.22,44.96,7.0
1,1341,2,6,"[5.75, 0.0]",5.75,44.96,7.0
1,1341,3,8,"[0.0, 0.0]",0.0,44.96,7.0
1,1341,4,10,"[57.27, 47.03]",57.27,57.27,7.0
1,1341,5,12,"[7.12, 5.29]",7.12,57.27,7.0
1,1341,6,14,"[0.85, 30.83]",30.83,57.27,7.0
1,1341,7,16,"[37.38, 3.4]",37.38,57.27,7.0
1,1341,8,18,"[1.71, 0.41]",1.71,57.27,7.0
1,1341,9,20,"[19.55, 14.29]",19.55,57.27,7.0
1,1341,0,2,"[10.12, 29.45]",29.45,29.45,8.0
1,1341,1,4,"[3.6, 0.0]",3.6,29.45,8.0
1,1341,2,6,"[5.22, 5.75]",5.75,29.45,8.0
1,1341,3,8,"[0.0, 0.0]",0.0,29.45,8.0
1,1341,4,10,"[0.0, 57.27]",57.27,57.27,8.0
1,1341,5,12,"[5.62, 6.98]",6.98,57.27,8.0
1,1341,6,14,"[47.03, 37.38]",47.03,57.27,8.0
1,1341,7,16,"[31.18, 18.38]",31.18,57.27,8.0
1,1341,8,18,"[25.64, 7.59]",25.64,57.27,8.0
1,1341,9,20,"[16.91, 3.78]",16.91,57.27,8.0
1,1341,0,2,"[4.39, 0.0]",4.39,4.39,9.0
1,1341,1,4,"[3.6, 5.22]",5.22,5.22,9.0
1,1341,2,6,"[5.75, 0.0]",5.75,5.75,9.0
1,1341,3,8,"[0.0, 0.0]",0.0,5.75,9.0
1,1341,4,10,"[57.27, 47.03]",57.27,57.27,9.0
1,1341,5,12,"[16.76, 25.31]",25.31,57.27,9.0
1,1341,6,14,"[52.23, 43.22]",52.23,57.27,9.0
1,1341,7,16,"[2.55, 37.93]",37.93,57.27,9.0
1,1341,8,18,"[12.23, 16.15]",16.15,57.27,9.0
1,1341,9,20,"[5.62, 2.72]",5.62,57.27,9.0
1,1341,0,2,"[46.46, 3.63]",46.46,46.46,10.0
